Frame_ID,Time_s,Arduino_State,Camera_Frame,Raw_Ticks_Signed,Zeroed_Dist_cm,Smoothed_Vel_cm_s
1,0.000000,0,30,0,0.0000,0.0000
2,0.000150,0,31,0,0.0000,0.0000
3,0.000300,0,31,0,0.0000,0.0000
4,0.000450,0,31,0,0.0000,0.0000
5,0.000600,0,31,0,0.0000,0.0000
6,0.000750,0,31,0,0.0000,0.0000
7,0.000900,0,31,0,0.0000,0.0000
8,0.001050,0,31,0,0.0000,0.0000
9,0.001200,0,31,0,0.0000,0.0000
10,0.001350,0,31,0,0.0000,0.0000
11,0.001500,0,31,0,0.0000,0.0000
12,0.001650,0,31,0,0.0000,0.0000
13,0.001800,0,31,0,0.0000,0.0000
14,0.001950,0,31,0,0.0000,0.0000
15,0.002100,0,31,0,0.0000,0.0000
16,0.002250,0,31,0,0.0000,0.0000
17,0.002400,0,31,0,0.0000,0.0000
18,0.002550,0,31,0,0.0000,0.0000
19,0.002700,0,31,0,0.0000,0.0000
20,0.002850,0,31,0,0.0000,0.0000
21,0.003000,0,31,0,0.0000,0.0000
22,0.003150,0,31,0,0.0000,0.0000
23,0.003300,0,31,0,0.0000,0.0000
24,0.003450,0,31,0,0.0000,0.0000
25,0.003600,0,31,0,0.0000,0.0000
26,0.003750,0,31,0,0.0000,0.0000
27,0.003900,0,31,0,0.0000,0.0000
28,0.004050,0,31,0,0.0000,0.0000
29,0.004200,0,31,0,0.0000,0.0000
30,0.004350,0,31,0,0.0000,0.0000
31,0.004500,0,31,0,0.0000,0.0000
32,0.004650,0,31,0,0.0000,0.0000
33,0.004800,0,31,0,0.0000,0.0000
34,0.004950,0,31,0,0.0000,0.0000
35,0.005100,0,31,0,0.0000,0.0000
36,0.005250,0,31,0,0.0000,0.0000
37,0.005400,0,31,0,0.0000,0.0000
38,0.005550,0,31,0,0.0000,0.0000
39,0.005700,0,31,0,0.0000,0.0000
40,0.005850,0,31,0,0.0000,0.0000
41,0.006000,0,31,0,0.0000,0.0000
42,0.006150,0,31,0,0.0000,0.0000
43,0.006300,0,31,0,0.0000,0.0000
44,0.006450,0,34,0,0.0000,0.0000
45,0.006600,0,34,0,0.0000,0.0000
46,0.006750,0,34,0,0.0000,0.0000
47,0.006900,0,34,0,0.0000,0.0000
48,0.007050,0,34,0,0.0000,0.0000
49,0.007200,0,34,0,0.0000,0.0000
50,0.007350,0,34,0,0.0000,0.0000
51,0.007500,0,34,0,0.0000,0.0000
52,0.007650,0,34,0,0.0000,0.0000
53,0.007800,0,34,0,0.0000,0.0000
54,0.007950,0,34,0,0.0000,0.0000
55,0.008100,0,34,0,0.0000,0.0000
56,0.008250,0,34,0,0.0000,0.0000
57,0.008400,0,34,0,0.0000,0.0000
58,0.008550,0,34,0,0.0000,0.0000
59,0.008700,0,34,0,0.0000,0.0000
60,0.008850,0,34,0,0.0000,0.0000
61,0.009000,0,34,0,0.0000,0.0000
62,0.009150,0,34,0,0.0000,0.0000
63,0.009300,0,34,0,0.0000,0.0000
64,0.009450,0,34,0,0.0000,0.0000
65,0.009600,0,34,0,0.0000,0.0000
66,0.009750,0,34,0,0.0000,0.0000
67,0.009900,0,34,0,0.0000,0.0000
68,0.010050,0,34,0,0.0000,0.0000
69,0.010200,0,34,0,0.0000,0.0000
70,0.010350,0,34,0,0.0000,0.0000
71,0.010500,0,34,0,0.0000,0.0000
72,0.010650,0,34,0,0.0000,0.0000
73,0.010800,0,34,0,0.0000,0.0000
74,0.010950,0,34,0,0.0000,0.0000
75,0.011100,0,34,0,0.0000,0.0000
76,0.011250,0,34,0,0.0000,0.0000
77,0.011400,0,34,0,0.0000,0.0000
78,0.011550,0,34,0,0.0000,0.0000
79,0.011700,0,34,0,0.0000,0.0000
80,0.011850,0,34,0,0.0000,0.0000
81,0.012000,0,34,0,0.0000,0.0000
82,0.012150,0,34,0,0.0000,0.0000
83,0.012300,0,34,0,0.0000,0.0000
84,0.012450,0,34,0,0.0000,0.0000
85,0.012600,0,34,0,0.0000,0.0000
86,0.012750,0,34,0,0.0000,0.0000
87,0.012900,0,34,0,0.0000,0.0000
88,0.013050,0,34,0,0.0000,0.0000
89,0.013200,0,34,0,0.0000,0.0000
90,0.013350,0,34,0,0.0000,0.0000
91,0.013500,0,34,0,0.0000,0.0000
92,0.013650,0,34,0,0.0000,0.0000
